"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDUSTRY","INDICATOR","GAS_TYPE","S_ADJUSTMENT","FREQUENCY","SCALE","DECIMALS_DISPLAYED","AEA","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2010","2010-Q1","2010-Q2","2010-Q3","2010-Q4","2011","2011-Q1","2011-Q2","2011-Q3","2011-Q4","2012","2012-Q1","2012-Q2","2012-Q3","2012-Q4","2013","2013-Q1","2013-Q2","2013-Q3","2013-Q4","2014","2014-Q1","2014-Q2","2014-Q3","2014-Q4","2015","2015-Q1","2015-Q2","2015-Q3","2015-Q4","2016","2016-Q1","2016-Q2","2016-Q3","2016-Q4","2017","2017-Q1","2017-Q2","2017-Q3","2017-Q4","2018","2018-Q1","2018-Q2","2018-Q3","2018-Q4","2019","2019-Q1","2019-Q2","2019-Q3","2019-Q4","2020","2020-Q1","2020-Q2","2020-Q3","2020-Q4","2021","2021-Q1","2021-Q2","2021-Q3","2021-Q4","2022","2022-Q1","2022-Q2","2022-Q3","2022-Q4","2023","2023-Q1","2023-Q2","2023-Q3","2023-Q4","2024","2024-Q1","2024-Q2","2024-Q3","2024-Q4","2025-Q1"
"IMF.STA:AEA(7.0.0)","G603.IND_HH.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Sub-Saharan Africa (SSA)","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","226.8141862","219.7048352","222.0292552","226.2557585","","234.6483435","226.1760849","227.7317505","229.4046254","","239.5744982","233.8443563","235.878127","242.3877995","","240.5766153","238.6099807","234.93618","241.3610994","","248.0422479","240.7273156","243.7330803","244.1576402","","258.1500592","240.2317202","243.928378","252.209756","","255.5087687","244.9957671","242.4028858","255.4394192","","251.201036","253.1115546","254.7540956","254.5006037","","258.3317738","254.9665166","257.7403726","259.9628407","","261.2042225","261.7378884","271.0021668","269.3437525","","270.9111112","260.6669586","263.7283514","264.7995641","","256.8337703","265.898026","264.8817488","264.9091255","","266.9482458","265.5090287","264.2335896","267.2343159","","270.0154396","268.5956841","271.6990559","275.6588504","","277.0329564","274.0260283","278.2898972","278.1274856","279.6544521"
"IMF.STA:AEA(7.0.0)","U145.D.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","Western Asia","Electricity, gas, steam and air conditioning supply","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","147.2496494","139.7021564","143.6381078","143.4819991","","153.7364803","143.2558459","146.756561","153.9392704","","166.8456326","154.3315454","157.2013549","156.9405048","","163.7446086","154.2460692","156.7763992","161.2085175","","166.467714","157.8535178","164.7929851","168.0326081","","172.9935238","162.3603298","166.7436387","173.2015727","","176.052988","168.8024964","169.5862924","177.4930287","","186.4364221","173.4571537","177.3193581","179.6443134","","180.3679056","170.8133819","173.9409138","176.2186974","","182.7239615","171.3025094","174.4895883","177.3772643","","179.1465531","156.2417788","170.193947","175.8756805","","181.6284062","172.0943739","175.6512207","178.8110047","","183.6280006","174.5147504","176.9130549","178.2561458","","186.0128508","176.6260109","184.2323968","181.9282613","","193.0122866","184.6283058","190.7942368","192.0916376","199.9600449"
"IMF.STA:AEA(7.0.0)","U145.D.GHG_MTCO2.CO2.SA.A","OBS_VALUE","Western Asia","Electricity, gas, steam and air conditioning supply","Air emissions, Metric ton of CO₂","Carbon dioxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","574.0719126","","","","","597.6881576","","","","","635.3190378","","","","","635.9755945","","","","","657.146825","","","","","675.2990651","","","","","691.9348055","","","","","716.8572472","","","","","701.3408987","","","","","705.8933235","","","","","681.4579595","","","","","708.1850055","","","","","713.3119517","","","","","728.7995199","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U145.E.GHG_MTCO2.F_GAS.NSA.Q","OBS_VALUE","Western Asia","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Fluorinated gases","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.00281525","0.003114814","0.003483647","0.00397933","","0.004422269","0.00508031","0.005187875","0.005113246","","0.004529967","0.00457268","0.004670386","0.004822368","","0.004923004","0.00549693","0.005952371","0.006077275","","0.005897037","0.006411125","0.006558811","0.006413277","","0.006103078","0.00655337","0.006499893","0.006260119","","0.00587929","0.006249495","0.006300325","0.0063956","","0.006403616","0.007056885","0.007152278","0.00703466","","0.006755073","0.007182258","0.007172093","0.007206046","","0.007088038","0.007905131","0.008566162","0.009100928","","0.009366318","0.009053291","0.009903479","0.009667142","","0.008538565","0.00831131","0.008455857","0.008575707","","0.008929628","0.00961041","0.010222965","0.009978917","","0.009532791","0.009653348","0.009977639","0.009712122","","0.009571163","0.009844848","0.010306762","0.00996054","0.009856062"
"IMF.STA:AEA(7.0.0)","U145.D.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Western Asia","Electricity, gas, steam and air conditioning supply","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","3.056478415","","","","","3.192147332","","","","","3.26332517","","","","","3.320925918","","","","","3.47362484","","","","","3.271333704","","","","","3.276359931","","","","","3.336281418","","","","","2.9087476","","","","","2.798594718","","","","","2.696247871","","","","","3.240348423","","","","","3.165569093","","","","","3.239770977","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U145.HH_TOTAL.GHG_MTCO2.CO2.SA.A","OBS_VALUE","Western Asia","Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","224.1810073","","","","","237.3750924","","","","","259.3201092","","","","","258.4404452","","","","","262.2645846","","","","","254.158356","","","","","262.3633334","","","","","276.5048348","","","","","275.1275282","","","","","279.4133142","","","","","266.2243247","","","","","285.9865095","","","","","298.688453","","","","","301.4948717","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U145.HH_TOTAL.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","Western Asia","Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","52.89929229","55.57062669","56.13299415","59.57809414","","57.61041402","58.06176062","59.3810233","62.32189446","","62.93739926","64.97198471","65.45057699","65.96014825","","63.1929957","64.42529478","64.867858","65.95429673","","65.77240642","65.53181704","65.15610606","65.80425508","","62.98268853","63.060373","62.88264015","65.2326543","","63.6660479","64.49688058","64.56267199","69.63773291","","67.90148852","69.10412607","68.32714219","71.17207802","","67.2635451","67.88998023","68.89829768","71.07570515","","67.18283563","68.4390579","70.73526217","73.05615853","","66.54990278","60.95504711","66.84734387","71.87203096","","69.34478328","70.4583975","70.41562602","75.76770267","","70.98861936","73.7022651","75.24921095","78.74835754","","73.14305743","73.25230027","76.51830181","78.58121218","","77.2589263","75.37230742","76.9604047","79.94374788","77.41496266"
"IMF.STA:AEA(7.0.0)","U145.A.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Western Asia","Agriculture, Forestry and Fishing","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","34.10864322","","","","","35.83365274","","","","","36.67579764","","","","","37.90181141","","","","","38.06318639","","","","","38.12859829","","","","","40.44897938","","","","","40.70037207","","","","","40.54236183","","","","","42.87272499","","","","","46.04953716","","","","","45.04877116","","","","","44.04276161","","","","","45.11613197","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U145.H.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Western Asia","Transportation and Storage","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","3.093537963","","","","","3.158969141","","","","","3.282805901","","","","","3.4741139","","","","","3.57440719","","","","","3.457482236","","","","","3.513740797","","","","","3.532727979","","","","","3.480983737","","","","","3.482340372","","","","","3.056071051","","","","","3.204833559","","","","","3.470461253","","","","","3.589705332","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U145.E.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Western Asia","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","3.808206836","","","","","4.00552973","","","","","4.128685893","","","","","4.200808696","","","","","4.23329611","","","","","4.318025228","","","","","4.339112736","","","","","4.440916586","","","","","4.57312149","","","","","4.649286226","","","","","4.839404884","","","","","4.918838154","","","","","4.999907538","","","","","5.089007266","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U145.F.GHG_MTCO2.GHG.SA.A","OBS_VALUE","Western Asia","Construction","Air emissions, Metric ton of CO₂","Greenhouse gas","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","26.780821","","","","","26.03569074","","","","","27.48019351","","","","","27.33731542","","","","","28.63855976","","","","","29.31331304","","","","","29.08096487","","","","","27.5242592","","","","","26.15227598","","","","","27.69747195","","","","","27.00151851","","","","","27.15544288","","","","","27.92441935","","","","","28.38611317","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G603.S.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Sub-Saharan Africa (SSA)","Other service industries","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","2.025332135","2.156265881","2.221090485","2.147874141","","2.146684745","2.21744274","2.292034291","2.13908994","","2.145040672","2.279419875","2.282202955","2.212380042","","2.181483296","2.321378395","2.33876632","2.292797619","","2.255925205","2.36870534","2.404433183","2.346582572","","2.310157461","2.372443373","2.398092702","2.379973401","","2.357543177","2.43257266","2.437191022","2.386791921","","2.421087206","2.488442777","2.515066318","2.507110506","","2.406397075","2.493918657","2.523878443","2.440911082","","2.436672245","2.506824839","2.566077722","2.497650449","","2.494577227","2.531860219","2.626735959","2.547114714","","2.486952115","2.619154482","2.688197541","2.592260568","","2.521728413","2.681468043","2.697371221","2.585664829","","2.554729344","2.602976122","2.727312705","2.602170103","","2.567548286","2.661180612","2.691825168","2.675023154","2.672164654"
"IMF.STA:AEA(7.0.0)","G603.S.GHG_MTCO2.N2O.NSA.Q","OBS_VALUE","Sub-Saharan Africa (SSA)","Other service industries","Air emissions, Metric ton of CO₂","Nitrous oxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.233016119","0.235518497","0.239323923","0.246765866","","0.246284714","0.24504166","0.245850863","0.246161244","","0.246020608","0.247380259","0.248320897","0.249981769","","0.250491871","0.253542736","0.255918204","0.259949138","","0.259268003","0.259884807","0.263320602","0.266225348","","0.267049526","0.261404346","0.261896282","0.266578773","","0.268342373","0.266319311","0.265334595","0.270731511","","0.273068677","0.274719236","0.275054456","0.280761317","","0.274384319","0.275311653","0.275684725","0.275602138","","0.277593485","0.276321736","0.280509346","0.285915144","","0.283233875","0.281642544","0.285294047","0.287730151","","0.28715915","0.288615565","0.293052112","0.293124188","","0.289991794","0.289926429","0.295510062","0.29541972","","0.291107572","0.290962687","0.296151254","0.294861184","","0.292243557","0.29212913","0.300560885","0.300710511","0.295666522"
"IMF.STA:AEA(7.0.0)","U145.F.GHG_MTCO2.F_GAS.NSA.Q","OBS_VALUE","Western Asia","Construction","Air emissions, Metric ton of CO₂","Fluorinated gases","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.001907185","0.002005783","0.00203703","0.002042272","","0.001950599","0.002053679","0.002023437","0.002014005","","0.001889925","0.001935024","0.001911059","0.001824303","","0.001660966","0.001693828","0.001709668","0.001656708","","0.001550273","0.001645321","0.001663406","0.00162678","","0.001566603","0.001715549","0.001750465","0.001750433","","0.001723572","0.001896105","0.001948246","0.001984117","","0.001963121","0.00216777","0.002233057","0.002264072","","0.002273633","0.002499363","0.002548164","0.002581029","","0.002527729","0.002783229","0.002954542","0.00305669","","0.00305197","0.002939273","0.00327482","0.003341466","","0.003193637","0.003285537","0.00341584","0.003399325","","0.003340329","0.003457472","0.003598949","0.003496651","","0.003380682","0.003455631","0.00359476","0.003510377","","0.003459428","0.00355835","0.003725305","0.003600165","0.003562403"
"IMF.STA:AEA(7.0.0)","U145.E.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","Western Asia","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.846966742","0.85991419","0.86593845","0.881350446","","0.907994525","0.910211252","0.922393003","0.927152997","","0.930464766","0.923471459","0.926790661","0.921009272","","0.896169206","0.863058942","0.836820304","0.81438085","","0.824428097","0.820596584","0.823018966","0.818108382","","0.808842047","0.807307224","0.807520241","0.825764851","","0.834984631","0.841099906","0.845559858","0.850310247","","0.837880729","0.831963351","0.854962584","0.885772008","","0.903913722","0.932176998","0.960670587","0.978887593","","0.963209154","0.966475011","0.971347314","0.970520636","","0.945393063","0.922697886","0.954673699","0.971160593","","0.971706798","0.988967169","1.020990556","1.030106017","","1.023323542","1.033402825","1.071222798","1.077298014","","1.06627401","1.065360568","1.118463807","1.12415865","","1.113501621","1.115754401","1.162995139","1.171646161","1.144301403"
"IMF.STA:AEA(7.0.0)","U145.D.GHG_MTCO2.F_GAS.NSA.Q","OBS_VALUE","Western Asia","Electricity, gas, steam and air conditioning supply","Air emissions, Metric ton of CO₂","Fluorinated gases","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.002571055","0.00273032","0.002827646","0.002918179","","0.002893512","0.003145362","0.00318372","0.003241067","","0.003098095","0.003256891","0.003328943","0.003313951","","0.003168514","0.003363824","0.003504302","0.00347506","","0.003300821","0.003547297","0.003622104","0.003568527","","0.003453321","0.003747592","0.003731714","0.003582973","","0.003328709","0.00347281","0.003407555","0.003340897","","0.003210722","0.003466703","0.003517072","0.003537183","","0.003547695","0.003819704","0.003733091","0.00353941","","0.003153322","0.003270949","0.003420186","0.003641054","","0.003868733","0.003833777","0.004288453","0.004282408","","0.003885633","0.003828276","0.003861204","0.003790717","","0.003742676","0.003886908","0.004053699","0.003940118","","0.003805376","0.003886536","0.004040742","0.003944785","","0.003887532","0.003998695","0.004186311","0.004045685","0.004003249"
